Uid,Names
114714,Giannis Tsigiannis
115022,Alejandro Mello
115416,Pascal Oppliger
115448,Tony Hibbert
115460,Paulo da Silva
115504,Tiago
115559,Ger Doherty
115604,Thomas Sørensen
115749,Jamie McMaster
115858,Tobias Mikaelsson
115919,Leonardo
115925,Paulo Lopes
116000,Zou Yougen
116007,Zhang Yuning
116062,Markus Heikkinen
116106,Jani Myllyniemi
116108,Anssi Viren
116127,Samuli Yliaska
116355,Aleksandar Aleksandrov
116405,Peter Hrubina
116452,Lukas Dosek
116453,Tomas Dosek
116518,Gunnleifur Gunnleifsson
116541,Ragnar Hauksson
116545,Daði Guðmundsson
116556,Bima Sakti
116585,Shlomi Dahan
116606,Michael Zandberg
116750,Mark Picking
116754,Nigel Boyd
116773,Glenn Taggart
116775,Michael Collins
116802,Glenn Dunlop
116813,Jim McCloskey
116819,Conor Devine
116821,Johnny Montgomery
116835,Paul Leeman
116837,Chris Walker
116838,Rory Hamill
116844,Neil Armstrong
116846,John Kennedy
116863,Lee Feeney
116871,Ryan Semple
116903,Richard Clarke
116917,Gerardo Torrado
116942,Bobi Verdeş
116958,Vali Năstase
116964,Razvan Rat
117007,Gigel Coman
117017,Cristian Oroş
117024,Imre Tempfli
117035,Stelian Bordieanu
117047,Florin Cernat
117102,Ionut Rada
117439,Jimmy Wargh
117471,Øyvind Storflor
117761,Baldur Ingimar Aðalsteinsson
11975,Gerardo
12000034,Rabie Meftah
12000121,Khaled Adénon
12000239,Daniel Agbagwu
12000255,Amine Aoudia
12000259,Moussa Pokong
12000263,Moussa Narry
12000270,Hamza Younes
12000279,Baba Sylla
12000319,Younes Shibani
12000325,Marei Al Ramli
12000331,Ahmed El Zuway
12000333,Ahmed Saad
12000347,Makhtar Thioune
12000361,Joseph Ngalle
12000379,Zé Kalanga
12000380,Prince Tagoe
12000382,Philemon McCarthy
12000386,Félicien Kabundi
12000389,Isaac Kasongo
12000391,Trésor Mputu
12000414,Moussa Tigana
12000430,Efosa Eguakun
12000452,Yusuf Mohammed
12000493,Darío Khan
12000503,Elmuez Mahgoub
12000507,Hamouda El Bashir
12000509,Ahmed El Basha
12000510,Haitham Mustafa
12000511,Muhannad El Tahir
12000513,Ala Eldin Babiker
12000515,Khalid Jolit
12000517,Omar Bakheet
12000665,Idrissa Traoré
12000717,Mutiu Adegoke
12000732,Timothy Anjembe
12000735,Sunday Mba
12000745,Prince Olomu
12000758,Nojim Raji
12000864,Saber Khalifa
12000889,Wissem Naouali
12001014,Igho Otegheri
12001015,Chinedu Efugh
12001267,Claude Mvé-Mintsa
12001328,Cheick Diabaté
12001424,William Loussouéké
12001509,Ousmaïla Baba
12001515,Joël Babanda
12001517,Francky Sembolo
12001522,Pierre Ndoé Mbarga
12001709,Tiécoura Coulibaly
12001710,Serge Konan
12001713,Ismaël Fofana
12001769,Nouhoum Koné
12002130,Geofrey Massa
12002213,Tamer Abdel Wahab
12002387,Momodou Ceesay
12002388,Ebrima Sohna
12002389,Ousman Jallow
12002680,Hilal Soudani
12002704,Sabri Gherbi
12002883,Faouzi Chaouchi
12003008,Ammar Jemal
12003015,Radhouane Felhi
12003017,Mohamed Ali Nafkha
12003022,Amine Chermiti
12003063,Chadi Hammami
12003109,Zouheir DhaouadI
128313,Ismail Amer
12003154,Mejdi Mosrati
12003156,Hamdi Mabrouk
12003416,Abdou Traore
12003424,Mouhssine Moutouali
12003567,Brahim El Bahri
12003570,Khalid Askri
12003580,Issam Erraki
12003606,Fousseny Kamissoko
12003615,Jesús Gómez
12003793,Brahim Bezghoudi
12003797,Fares Benabderrahmane
12004065,Rémi Adiko
12004072,Mourad Delhoum
12004298,Taïeb Maroci
12004354,Mustapha Djallit
12004440,Malek Asselah
12004449,Rafik Halliche
12004497,Saad Tedjar
12004540,Mohamed Derrag
12004602,Ejike Uzoenyi
12004611,Hamed Diomandé
12004613,Moustapha Ouedraogo
12004614,Patrick Kouakou
12004616,Martial Yao
12005125,Douglas Nkrumah
12005149,Anthony Annan
12005154,Stephen Offei
12005254,William Mensah
12005337,Bilal Naïli
12005384,Mohamed Seguer
12005514,Ali Rial
12005530,Wajdi Bouazzi
12005994,Ahmed Hassan Farag
12006070,Pierre Koulibaly
12006105,David Telfer
12006112,Mubarak Wakaso
12006126,Aziz Tafer
12006148,Issam El Adoua
12006150,Kalilou Traoré
12006184,Karim Aouadhi
12006348,Mustafa Karim
12006811,Akram El Hadi Salem
12006814,Musa El Tayeb
12006966,Bakari Dao
12006998,Zied Derbali
12007043,Babanco
12007045,Hamdi Rouid
12007155,Salif Dianda
12007157,Adama Guira
12007169,Paul Koulibaly
12007170,Issoumaïla Lingane
12007174,Issouf Ouattara
12007175,Issiaka Ouédraogo
12007208,Samer Saeed
12007216,Quincy Antipas
12007284,Stéphane Kingué
12007285,Franci Litsingi
12007290,Alex Nimely
12007291,Guy Roger Toindouba
12007292,Eric Weeks
12007364,Abderrahmane Hachoud
12007641,Alex
12007656,Janvier Mbarga
12007661,Paul Bebey
12007662,Nicolas Nkoulou
12007756,Moses Ocheje
12008102,Elderson Echiejile
12008107,Efe Ambrose
12008108,Bello Korfamata
12008109,Nduka Ozokwo
12008110,Solomon Owello
12008112,Brown Ideye
12008115,Akeem Latifu
12008136,Joseph Gomez
12008160,Paul Jatta
12008161,Pa Modou
12008163,Abdoulie Mansally
12008166,Sanna Nyassi
12008173,Ezechiel N'Douassel
12008387,Charley Fomen
12008405,Franck Essomba
12008409,Serge Mbilla
12008468,Rudy Bhebey-Ndey
12008500,Hatem Bejaoui
12008629,Sameh Derbali
12008735,Lassina Soro
12008828,Paul Biyaga
12009096,Ulrich Kapolongo
12009213,Amine Megateli
12009301,Odion Ighalo
1200932,Patrick Gorgue
12009356,Emmanuel Clottey
12009407,Ahmed Abdel Raouf
12009452,Reda El Weeshi
12009504,Henri Bienvenu
12009617,Mohamed Samara
12009619,Mahmoud Abdel Hakim
12009622,Walid Soliman
12009717,Sainey Nyassi
12009751,Mohamed Abdel Shafy
12009753,Nader El Ashry
12009758,Hussein Hamdy
120098,David Pizarro
12009828,Ahmed Elmohamady
12009831,Ahmed Ali
12009857,Haytham Mohamed
12009910,Mahmoud Samna
12010018,Mohamed Naguib
12010239,Karba Bangoura
12010420,Hamza Koudri
12010422,Nassim Bouchema
12010452,Naby Soumah
12010807,Daniel Nii Adjei
12010808,Isaac Vorsah
12010853,Mohamed Oulhaj
12010855,Ismaïl Belmaalem
12010871,Yassine Salhi
12011102,Hamza Abourazzouk
12011218,Mohamed Esnani
12011231,Walid Mhadeb
12011239,Mohammad Zubya
12011262,Ihab Boussefi
12011312,Mohamed Tiaïba
12011411,Echezona Anyichie
12011444,Nasiru Salisu
12011446,Seun Falodun
12011447,Ado Ali
12011454,Mick Ebeide
12011456,Christo Davies Imo
12011457,Stephen Worgu
12011458,Ogbonna Onuoha
12011498,Alaeldin Yousif
12011617,Hocine El Orfi
12011656,Manucho
12011671,Pitshu
12011689,Vado
12011691,Alain Kizamba
12011707,Thierry Bolongo
12011763,Job
120118,Max von Schlebrügge
12011866,Mamadou Coulibaly
1201195,Jerry van Ewijk
12011955,Chemseddine Nessakh
12011981,Bilel Ifa
12011988,Nour Hadhria
12011990,Mossaab Sassi
12011992,Khaled Ayari
12011996,Youssef Msakni
12012033,Boubakary Sadou
12012191,Issiaka Eliassou
12012206,Saja Leight
12012212,Abdoulaye Maïga
12012213,Lassina Diarra
1201225,Fredy Gutiérrez
12012253,Abdramane Guissé
12012277,Nouhoum Kobéna
12012407,Baba Tchagouni
12012410,Prince Segbefia
12012413,Lalawelé Atakora
12012422,Mensah Nsouhoho
12012648,Wilfried Dah
12012662,Kwadwo Asamoah
12012752,Ahmed Gasmi
12012948,Danny Phiri
12012972,Washington Arubi
12013035,Justice Majabvi
12013038,Zondai Nyaungwa
12013137,Serge Wawa
12013140,Serge Déblé
13104395,Achille Pensy
12013182,Tafadzwa Dube
12013183,Assane Sy
12013187,Uche Oguchi
12013189,Ifeanyi Onwuatu
1201341,Jon Busch
12013596,Serey Dié
12013680,Boniface Oluoch
12013722,Juma Kaseja
12013804,Guy Lusadisu
12013835,Chando
12013851,Edson Mexer
12013856,Jefferson Agata
12013892,David Okello
12013934,Jacob Banda
12013945,Méchac
12013946,Ibrahim Koné
12013950,Xavier Kouassi
12014072,Ntsikelelo Phama
12014099,Rudolf Bester
12014102,Lazarus Kaimbi
12014156,Mohamed Barakat
12014167,Aymen Abdennour
12014174,Wadii Ben Haj Fredj
12014196,Nadim Thabet
12014232,Zine El Abidine Souissi
12014245,Boubacar Bangoura
12014307,Idrissa Coulibaly
12014341,Amir Akrout
12014383,Djiman Koukou
12014384,Haï Traoré
12014412,Mohammed Rabiu
12014433,Hichani Himoonde
12014438,Emmanuel Mayuka
12014440,Viera
12014542,Brahim Boudebouda
12014699,Hichem Essifi
12015032,Ahmed Salama
12015130,Francisco Mbome
12015582,Willard Manyatera
12015681,David Shoko
12015827,Thiémokho M'Bengue
12015931,Cuthbert Malajila
12015970,Kingston Nkhatha
12015987,George Owino
12016186,Mohamed El Bira
12016211,Mohamed Al Maghrabi
12016359,Boris Kabi
12016497,Badr Kachani
120166,Zlatan Muslimovic
12016673,Omar Najdi
12016739,Ibrahim Nekkache
12016757,Mourtada Fall
12016768,Abdessamad El Moubarki
12016779,Yassine Lakhal
12016791,Younes Houassi
12016856,André Senghor
12016978,Abdessamad Ouhaki
12017085,Eric Bekoe
12017091,Anas Zniti
12017366,Kwame Adjei
12017368,Abdoul Karim Bangoura
12017506,Gil Ngomo
12017686,Nasr Eldin El Shighail
12017694,Hafez Ahmad
12017962,Jean Kasusula
12017967,Eric Nkulukuta
12017979,Dioko Kaluyituka
12017981,Bedi Mbenza
12017989,Patou Kabangu
12017996,Christian Mondonge
12018057,Moussa Guindo
12018060,Moussa Ouattara
12018066,César Troh
12018076,Evra
12018078,Bakary Koné
12018080,Bamba Sinaly
12018082,Cyriac Gohi Bi
12018098,Jonathan Zongo
12018113,Aly Rabo
12018162,Mamadou Bagayoko
12018171,Chibuzor Okonkwo
12018263,Saminou Rabo
12018270,Ezenwa Otorogu
12018394,Wassim Naouara
12018396,Khalil Chemmam
12018399,Oussama Darragi
12018440,Wael Bellakhal
12018445,Ahmed Akaïchi
12018484,Dominique da Silva
12018517,Maher Hannachi
12018600,Majid Ben Belgacem
12018647,Bassem Boulaabi
12018650,Khaled Korbi
12018805,Rami Jridi
12018887,Walid Messaoudi
12018898,Ahmed Harrane
12018913,Mehdi Marzouki
12019718,Abdelmalek Djeghbala
12020034,Mohammed Gambo
12020049,Muhammad Shagari
12020064,Theo Afelo
12020073,Wasiu Showemimo
12020128,Mohamed El Shenawy
12020341,Ahmed Raouf
12020348,Salah Ashour
12020810,Ateya El Belkasi
12020988,Ahmed Gaafar
12021108,Mohamed Sha'ban
12021321,Medrano Tamen
12021331,Karim Lancina
12021341,Joseph Thompson
12021343,André Ndamé
12021401,Youssef Ettourabi
12021513,Zouheir Laaroubi
12021535,Chaouki Beniche
13104479,Thecy Yanga
12021658,Kouassi N'Goran
12021699,Ruffin N'Gouan
12021705,Dalla Coulibaly
12021708,Thierry Zahui
12021720,Jean Michaël Séri
12021722,Sékou Sanogo
12021799,Obinna Nwokolo
12021802,Emma Nwachi
12021827,Hassan Wasswa
12021831,Hanny Kalyesubula
12022161,Lukas Hashiti
12022173,Erwann Ofouya
12022174,Esau Tjiuoro
12022385,Christopher Ero
12022521,Hossam Abdel Gawad
12022584,Jimmy Kidega
120235,Per Morten Kristiansen
12025479,Pierre Koko'o
12025495,Izu Azuka
12025776,Oussama Mezkouri
12025802,Abdou Rahman Dampha
12025864,Deyataiwa Boumbere
12025882,Issifu Maman
12025892,Joseph Tchao Kokou
12025919,Amine Abbes
12025944,Ibrahima Ndione
12026031,Karl Max
12026088,Mohamed Ben Mansour
12026103,Emmanuel Fabiyi
12026110,Cletus Itodo
12026112,Uche Kalu
12026173,Pascal Angan
12026182,Mohamed Traoré
12026323,Yannick N'Djeng
12028904,Victor Nikiema
12028907,Dalhata Soro
12028929,Charlie Took Essome
12028932,Vincent Aboubakar
12028934,Lionel Essono
12028935,Alexandre Mandjang
12028960,Issam Jebali
12029016,Cheick M.C. Doumbia
12029030,Boubacar Sylla
12029043,Molo Hilaire Assalé
12029045,Abdoul Kaboré
12029046,Seydou Ballo
12029047,Abdoulaye Sissoko
12029057,Jean Bapidi
12029061,Yaya Banana
12029148,Ibrahima Sory Bangoura
12029165,Ousmane Cissé
12029297,Gomito
12029343,Samuel Inkoom
12029353,Jeferson
12029409,Régis de Souza
12029963,Yassine Bounou
12029964,Mahammadou N'Diaye
13110435,Magalhães
12029969,Mohammed Berrabeh
12029984,Farid El Alagui
12029990,Eddie Oseni
12029993,Jacques-Alain Tanoh
12030145,Jacques Zoua
12030902,Mohamed Benyettou
12031128,Mohamed Koffi
12031309,Essaid Belkalem
12031336,Parfait Anguillet
12031625,Islam Slimani
12031793,Chico Caputo
12031797,Enoque
12032174,Djamel Benlamri
12032225,Amir Karaoui
12032582,Ayoub El Khaliqi
12032587,Abdelfettah Boukhriss
12032711,Skander Cheikh
12032858,Orok Akarandut
12032865,Didier Lebri
12032901,Mahmoud Ben Salah
12032933,Ahmed Chagou
12032936,Soufiane Gadoum
12033289,Farouk Ben Mustapha
12033326,Iheb M'barki
12033336,Hatten Barratli
12033338,Houssem Ben Haj Mabrouk
12033359,Mahmoud Aboul Saoud
12033414,Chamseddine Dhaouadi
12033427,Maher Haddad
12033592,Aymen Ben Ayoub
12033720,Stephen Manu
12033750,Francis Koffie
12034155,Alaa Aly
12034162,Ibrahim Salah
12034166,Sherif Ashraf
12034173,Hossam Arafat
12034183,Abdul Gafaru Nasiru
12034349,Mostafa Talaat
12034355,Amr Al Soleyya
12034392,Mostafa Galal
12034478,John-Jumbo Nasinga
12034488,Musa Kabiru
12034988,Esme Mends
12034998,Jonathan Ghansah
12035004,John Ampong
12035059,Emmanuel Anafri
12035061,Abdel Aziz Youssef
12035308,Adama Sawadogo
12035368,Déo Kanda
12035370,Hervé Ndonga
12035372,Bawaka Mabélé
12035375,Sita Milandou
12035413,Stanley Okoro
12035419,Ike Ibenegbu
12035437,Uche Agba
12035446,Victor Ezuruike
12035449,Joshua Obaje
12035461,Thankgod Ike
12035464,Signs Chibambo
12035471,Emmanuel Olowo
12035475,Okey Nwadike
12035892,Ahmed Hegazy
12035924,Saad Samir
12035943,Nwankwo Obiora
12035947,Raheem Lawal
12035949,Emmanuel Ibok
12035956,Stanley Ohawuchi
12035959,Gbolahan Salami
12035978,Gladson Awako
12035987,Emmanuel Badu
12035997,Latif Salifu
12036015,Bright Addae
12036024,Ogenyi Onazi
12036026,Kenneth Omeruo
12036027,George White
12036028,Abdul Ajagun
12036029,Larry Kayode
12036033,Sani Emmanuel
12036034,Yusuf Otubanjo
12036037,Edafe Egbedi
12036039,Ramon Azeez
12036040,John Felagha
12036111,Abderrahmane El Houasli
12036125,Ahmed Jahouh
12036384,Mabiná
13115892,Vladimir
12036543,Stéphane Yves Bitseki Moto
12036617,Lee Addy
12036688,Abdulaziz Belraysh
12036705,Osama Chtiba
12036714,Cheick Sedao
12036738,Ali Salama
12036739,Emmanuel Ansong
12036758,Kofi Boakye
12036760,Frank Boateng
12036770,Mahatma Otoo
12036911,Mudather El Tahir
12037392,Banou Diawara
12037540,Mohamed Ziti
12037888,Guto
12037891,Fouad Khazri
12038077,Boualem Khoukhi
12038241,Farouk Chafaï
12038298,Sofiane Lagraa
12038555,Kaddour Beldjillali
12038706,Ramy Bensebaïni
12038970,Mohamed Ali Slama
12038997,Youcef Belaïli
12039194,Elias Taguelmint
12039221,Sid Ahmed Aouedj
12040288,Andria
12040304,Eudes Dagoulou
12040318,Mamadou Baïla Traoré
12041033,Hussein El Sayed
13129903,Lassina Dao
12041035,Rami Rabia
12041041,Ahmed El Aash
12041043,Hassan
12041141,Omar Gaber
12041159,Mohamed Ibrahim
12041165,Ahmed Tawfik
12041180,Ahmed Ezz Elregal
12041318,Karim Mosaad
12041441,Mohamed Nasef
12041448,Saleh Gomaa
12041467,Kahraba
12041615,Ahmed Dowidar
12041809,Ayman Hefny
12041945,Ahmed El Shennawy
12042163,Mahmoud Alaa
12042178,Ahmed Hassan Mekky
12042311,Akram Djahnit
12042506,Baghdad Bounedjah
12042674,Hichem Belkaroui
12042742,Ibrahim Chenihi
12043008,Said Bouchouk
12043235,Vianney Mabidé
12043268,Moez Ben Chrifia
12043275,Idriss Mhirsi
12043284,Aubin Kouakou
12043313,Lamjed Chehoudi
12043455,Zinedine Ferhat
12043466,Abdelmoula Berrabeh
13130444,Dirkir Glay
120515,Bogdan Lobont
120532,Michael Ferrante
120536,Adam Chambers
12053701,Abdelghani Mouaoui
12053799,Mohamed El Yousfi
12053801,Mohamed Aberhoune
12053834,Nassir El Mimouni
12053852,Mohamed Roubiz
12053864,Orlando
12053873,Abdeladim Khadrouf
12055569,Okacha Hamzaoui
12055616,Amine El Amalli
12055688,Oumar Diop
12055700,Salahuddin Said
12055782,Iheb Msakni
12055793,Haythem Jouini
12055958,Rami Bedoui
12055975,Bilal Ben Messaoud
12055983,Habib Meïté
12055986,Junior Mengolo
12055997,Barry Pato
120562,Barry Roche
12056225,Mohamed Ali Yacoubi
12056232,Oussama Haddadi
12056246,Zied Ziadi
12056376,Hamza Testouri
12056378,Ali Maâloul
12056386,Ferjani Sassi
12056390,Mohamed Ali Moncer
12056402,Didier Ndong
12059376,Youssoupha M'Bengué
12059391,Hassen Harbaoui
12059409,Emeka Emerun
12059433,Mamut Saine
12059689,Zied Jebali
12059781,Sofiene Moussa
120598,Trevor Molloy
12061272,Seïf Tka
120613,Simon Colosimo
120624,Archie Thompson
12063485,Marwan Mabrouk
12063508,Ahmed Al-Saghir
120637,Landon Donovan
12064674,Muhammad Nashnoush
12064804,Faisal Al Badri
12064840,Bidje Manzia
12064887,William Jebor
12064977,Abdelilah Hafidi
12065004,Zakaria El Hachimi
12065028,Ismail Kouchame
12065054,Mohamed Elneny
12065273,Mohamed Essam
12065353,Yassine Mohammed
12065400,Benjamin Zé Ondo
12066084,Ramadan Sobhi
12066135,Mohamed Rizk
12066139,Basem Ali
12066154,Walid El Karti
12066213,Abdeljalil Jbira
12066474,Hosny Fathy
120753,Sasa Ilic
120776,Goran Simov
120913,Philip Rogan
120919,Juliano Vicentini
120929,Rafael Márquez
120938,Justo Villar
120950,Leao Butrón
121047,Gareth McAuley
121096,John Mensah
121098,Lima
121099,Johnnier Montaño
121163,Matuzalém
121296,Daniel Sjölund
121299,Péter Kovács
121300,Mika Väyrynen
121826,Damien Brennan
122025,Michael Carrick
122062,Alan Cawley
122112,Peter Clarke
12230,Francesco Totti
122572,Daire Doyle
122718,Ian Evatt
122891,Keith Foy
123411,Ian Hillier
123544,Craig Fagan
123711,Brad Jones
124102,Adam Lockwood
12428,Sébastien Méoli
124577,Alan McDermott
124867,Andy Morrell
125120,John O'Shea
125188,Jon Parkin
125324,George Pilkington
12545,Juan Sebastián Verón
12568,Stian Theting
125943,Ólafur Páll Snorrason
126313,Mario Lucic
126333,Zoran Ratkovic
126342,Antun Dunkovic
126348,Darko Milicic
126353,Marko Kartelo
126367,Kristijan Caval
126370,Vanja Ivesa
126381,Robert Lisjak
126390,Matija Kristic
126410,Ivan Galic
126489,Mario Kralj
126503,Admir Alic
126510,Ivan Lajtman
126520,Tomislav Vranjic
126527,Vedran Corluka
126528,Mate Dragicevic
126546,Tomas Cernjul
126547,Sandi Dobric
126561,Naum Batkoski
126568,Alen Fabijancic
126569,Vladimir Jeric
126575,Dalibor Pauletic
126587,Hrvatin Gudelj
126598,Ante Zuzul
126667,Josip Skoric
126677,Zeljko Kovacevic
126681,Sasa Sabljak
126682,Tomislav Suskovic
126743,Jure Zilic
126770,Darko Horvat
126779,Marko Prskalo
126899,Stephen Warnock
127015,Ryan Wignall
127108,Luke Wilkshire
127224,Eliran Ohayon
127378,Ode Thompson
127390,Dumitru Hotoboc
127652,Simen Brenne
127675,Conor Hagan
127825,Dimitar Berbatov
127910,Souleymane Youla
127913,Léo Moura
127925,Jermain Defoe
127930,Luke Varney
127933,Lee Cook
127946,Roman Pavlyuchenko
127959,Jaime Valdés
127973,Darren Fletcher
127984,Elliot Omozusi
128001,Rubén Olivera
128004,Joe Bizera
128006,Carlos Bueno
128009,Martín Silva
128016,Carlos Valdéz
128021,Mario Leguizamón
128023,Sergio Leal
128026,Carlos Díaz
128027,Omar Pouso
128067,Xu Yunlong
128070,Zhuang Yi
128078,Gao Leilei
128099,Yan Song
128106,Huo Rining
128121,Wang Liang
128186,Balázs Nikolov
128207,Tamás Madar
128228,Iván Balaskó
128233,Csaba Madar
128238,Levente Szántai
128239,Norbert Kerényi
128240,Balázs Kiskapusi
128248,Balázs Kovács
128265,Péter Kabát
128266,Thomas Sowunmi
128281,Mohammad Kassas
128304,Tomer Shem-Tov
128345,Lior Asulin
128355,Elad Ya'acobi
128357,Eyal Ben-Ami
128362,Ziv Cabeda
128363,Moti Ohayon
128369,David Revivo
128372,Dedi Ben-Dayan
128391,Baruch Dego
128590,Panagiotis Katsiaros
128598,Nikos Iordanidis
128603,Kostas Chalkias
128617,Christos Patsatzoglou
128659,Tomaz Murko
128667,Nastja Ceh
128668,Suad Filekovic
128673,Damir Pekic
128748,Ryan Griffiths
128750,Adam Griffiths
128757,Alvin Ceccoli
128763,Scott Chipperfield
128768,Daniel Beltrame
128776,Wayne Srhoj
128781,David Pilic
128784,Jade North
128801,Pablo Cardozo
128835,Paul Henderson
128843,Shane Lyons
129005,David Arranz
129021,Ilija Prenzoski
129059,John Fusco
129264,Marcus Stergiopoulos
129282,Joel Griffiths
129288,Matthew Thompson
129317,Michael Curcija
129329,Brad Swancott
129335,Travis Dodd
1300457,Mathew Pressello
1300893,Jason Dimitrievski
1300895,Igorce Kolevski
1300909,Chris Driver
1300961,Felix Rosman
1300965,Pece Siveski
1300966,Daniel Zilic
1300968,Neven Antic
1301132,Tarek Elrich
1301151,Labinot Haliti
1301152,Petar Markovic
1301802,Wade Oostendorp
1301803,Justin Pasfield
1301880,Adam Federici
1301887,Joel Theissen
1301900,Robert Cattanach
1301905,Erik Paartalu
1301906,Nick Crossley
1301908,Mario Aparicio
1301909,Ben Griffin
1301910,Shannon Lancini
1301912,Tim Smits
1302029,Jordan Simpson
1302038,Judd Molea
1302065,Jeremy Brockie
1302270,Russell Woodruffe
1302300,Dario Vidosic
1302374,Isaka Cernak
1302375,Blake Charity
1302376,Luke DeVere
1302381,Robbie Kruse
1302383,Corey Slevin
1302384,David Williams
1302385,Morgan Zeeno
1302386,Nikolai Topor-Stanley
130701,Tomas Rosicky
130883,Tony Jamieson
13100038,Temptation Chiwunga
13100061,Moutari Amadou
13100255,Mrisho Ngasa
13100265,Luka Milanzi
13100563,Ali Abondo
13100593,Paul Were
13100649,Habil Otieno
13100670,Jean-Claude Iranzi
13100704,Alhassane Keita
13100709,Lass Bangoura
13100713,Karamokoba Keita
13100754,Christian Bon
13100845,Humphrey Mieno
13100975,Abdi Kassam Sadallah
13101002,Ovidy Karuru
13101003,Archford Gutu
13101169,Patrick Ochan
13101242,Mawugbé Atsu
13101353,Chris Ochieng
13101470,Getaneh Kebede
13101478,Lamin Sarjo Samateh
13101481,Alagie Nyabally
13101747,Ibrahima Sylla
13101820,Ayao Akpah Foly
13101880,Thomas Ulimwengu
13101893,Baggio
13101992,Mohamed Aoudou
13102011,Mbwana Samatta
13102220,Dové Womé
13102233,Uhuru Seleman
13102277,Emmanuel Okwi
13102907,Felix Okinyi
13103083,Jamal Salim Magoola
13103264,Brian Mogeni
13103272,Chiukepo Msowoya
13103308,Lalaïna Nomenjanahary
13103413,Alula Girma
13103472,Sengbah Kennedy
13103473,Yao Abolde
13103474,Clarence Roberts
13103530,Atusaye Nyondo
13103535,Harry Nyirenda
13103561,Patrick Wleh
13103578,Mogakolodi Ngele
13103587,Sonito
13103592,Moussa Bangoura
13103602,Abdoul Karim Fofana
13103646,Mohamed Traoré
13103654,Youssouf Touré
13103656,Fodé Camara
13103657,Alpha Diallo
13103661,Alsény Camara
13103665,Alya Camara
13103667,José Bokung
13103809,Saylee Swen
13103867,Lamin Samateh
13103871,Saikou Jawneh
13103960,Abu Sando
13104038,Khumbulani Banda
13104090,Marvelous Nakamba
13104096,George Chigova
13104107,Lincoln Zvasiya
13104113,Sidney Urikhob
13104115,Petrus Shitembi
13104129,Augustine Mbara
13104134,Daniel Ekedo
13104252,Jerome Louis
13104253,Virgil Vries
13104261,Chris Katjiukua
13104277,Daniel Kamunenga
13104283,Benson Shilongo
13104314,Kodjo Amétépé
13104377,Johan Lengoualama
13104485,Zainadine Júnior
13104486,Whiskey
13104488,Fanuel
13104489,Hélder
13104491,Momed Hagi
13104602,Bradley Ralani
13104612,Soarito
13104616,Jumisse
13104644,Leonel Pendula
13104725,Josemar
13104782,Koffi Dan Kowa
13105481,Abdoul Aziz Keita
13105492,Aly Soumah
13105530,David Djigla
13105868,Lansana Kamara
13105873,Lamin Suma
13105879,Mohamed Bangura
13106312,Samuel Kyere
13106313,Abdul Basit
13106315,Enoch Andoh
13106317,Kwame Nsor
13106318,Latif Mohammed
13106386,Peter Suswam
13106390,Jean-Patrick Abouna
13106391,Makadji Boukar
13106392,Patrick Mevoungou
13106393,Stephen Ahorlu
13106444,Daniel Agyei
13106718,Ahmed Musa
13106726,Ogou Akichi
13106739,Cheikh Idrissa Kouyaté
13106745,Nii Plange
13106747,Louckmane Ouedraogo
13106810,Serge Kouakou
13106824,Zoumana Koné
13106835,Zikahi Leonce Dodoz
13106839,Mathias Kassi Akesse
13106845,Kouassi N'Guettia
13106872,Pape Diouf
13106902,Stéphane Badji
13106930,Serge Brou
13106974,Abdoul Karim Cissé
13106976,Marcelin Koffi
13107002,Ekigho Ehiosun
13107008,Azubuike Egwuekwe
13107010,Oke Akpoveta
13107011,Celestine Lazarus
13107034,Eugene Salami
13107111,Frank Acheampong
13107138,Raymond Darkeh
13107238,Franck Kom
13107258,Richard Boateng
13107264,Richard Boateng
13107266,Osei Mawule
13107357,Samuel Afum
